Var1,Var2,Freq
TAXICAB BROKER,SHORT TERM RENTAL COMPANY,-6.635999902559102e-4
TAXICAB OPERATOR,SHORT TERM RENTAL COMPANY,-6.255881093273917e-4
TAXICAB OWNER,SHORT TERM RENTAL COMPANY,-9.495476904338886e-4
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),SHORT TERM RENTAL COMPANY,-0.0012640394420253586
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),SHORT TERM RENTAL COMPANY,-6.461376470934822e-4
TEMPORARY LEASE FIREWORKS VENDOR,SHORT TERM RENTAL COMPANY,-3.6099899780265193e-4
TEMPORARY MOBILE FIREWORKS VENDOR,SHORT TERM RENTAL COMPANY,-0.0011105504204913825
TEMPORARY SIGN - A-FRAME,SHORT TERM RENTAL COMPANY,-0.0020141772587521675
TEMPORARY SIGN - MOBILE,SHORT TERM RENTAL COMPANY,-0.0018600818526710212
TEMPORARY SIGN - PORTABLE,SHORT TERM RENTAL COMPANY,-7.664797053251476e-4
TEMPORARY SIGN PROVIDER,SHORT TERM RENTAL COMPANY,-2.5523226135783564e-4
THEATRE,SHORT TERM RENTAL COMPANY,-0.0012578137846197361
TORONTO TAXICAB OWNER,SHORT TERM RENTAL COMPANY,-3.7440509141720775e-4
TOW TRUCK OWNER,SHORT TERM RENTAL COMPANY,-0.0010468241084234376
VAPOUR PRODUCT RETAILER,SHORT TERM RENTAL COMPANY,-0.0033044285867502798
ADULT ENTERTAINMENT CLUB,SIDEWALK CAFE,-0.01325972438450601
BILLIARD HALL,SIDEWALK CAFE,0.03730329991340599
BODY RUB PARLOUR,SIDEWALK CAFE,-0.020136892176629916
BOWLING HOUSE,SIDEWALK CAFE,0.0295480930914264
BUILDING CLEANER,SIDEWALK CAFE,-0.006905669341581571
BUILDING RENOVATOR,SIDEWALK CAFE,-0.04430516499434743
CARNIVAL,SIDEWALK CAFE,-0.006905669341581571
CIRCUS,SIDEWALK CAFE,-0.006905669341581571
CLOTHING DROP BOX LOCATION PERMIT,SIDEWALK CAFE,-0.05502227366705875
CLOTHING DROP BOX OPERATOR,SIDEWALK CAFE,-0.008458762928733694
COMMERCIAL PARKING LOT,SIDEWALK CAFE,-0.024664514327043252
CURB LANE CAFE,SIDEWALK CAFE,0.37790362001202277
CURBLANE VENDING,SIDEWALK CAFE,-0.011094357449502936
DRAIN CONTRACTOR,SIDEWALK CAFE,-0.03103399410896887
DRIVE-SELF RENTAL OWNER,SIDEWALK CAFE,-0.042062849905851726
DRIVEWAY PAVING CONTRACTOR,SIDEWALK CAFE,-0.021799233208771134
DRIVING SCHOOL OPERATOR (B),SIDEWALK CAFE,-0.02580089896055657
DRIVING SCHOOL OPERATOR (V),SIDEWALK CAFE,-0.006764847266899903
EATING ESTABLISHMENT,SIDEWALK CAFE,0.33195258405270295
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,SIDEWALK CAFE,0.06537881505283386
HAWKER/PEDLAR WITH MOTOR VEHICLE,SIDEWALK CAFE,-0.004882422424908993
HEATING CONTRACTOR,SIDEWALK CAFE,-0.03424583632018849
HOLISTIC CENTRE,SIDEWALK CAFE,0.031427797921869303
INSULATION INSTALLER,SIDEWALK CAFE,-0.006905669341581571
LAUNDRY,SIDEWALK CAFE,-0.03993369116631721
LIMOUSINE OWNER,SIDEWALK CAFE,-0.005980196802370065
LIMOUSINE SERVICE COMPANY,SIDEWALK CAFE,-0.013821928848565658
MARKETING DISPLAY,SIDEWALK CAFE,0.16695606342538624
MOBILE VENDING (FOOD TRUCK),SIDEWALK CAFE,-0.007110384042841727
MOBILE VENDING (ICE CREAM TRUCK),SIDEWALK CAFE,-0.010471458518110457
MOTORIZED REFRESHMENT VEHICLE OWNER,SIDEWALK CAFE,-0.011836416638262176
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,SIDEWALK CAFE,-0.009059235400213724
PAWN SHOP,SIDEWALK CAFE,0.00821398455463304
PAYDAY LOAN,SIDEWALK CAFE,-0.03628513869246844
PERMANENT FIREWORKS VENDOR,SIDEWALK CAFE,-0.003760981753928063
PERSONAL SERVICES SETTINGS,SIDEWALK CAFE,0.06639188195450531
PET SHOP,SIDEWALK CAFE,-7.427010862401468e-4
PLACE OF AMUSEMENT,SIDEWALK CAFE,0.005106039992690802
PLUMBING & HEATING CONTRACTOR,SIDEWALK CAFE,-0.032228306590702006
PLUMBING CONTRACTOR,SIDEWALK CAFE,-0.05583412655955658
PRECIOUS METAL SHOP,SIDEWALK CAFE,-0.0022493600212043765
PRIVATE PARKING ENFORCEMENT AGENCY,SIDEWALK CAFE,-0.011922255568068982
PRIVATE TRANSPORTATION COMPANY,SIDEWALK CAFE,-0.010923005667693367
PUBLIC GARAGE,SIDEWALK CAFE,-0.08152313957365989
PUBLIC HALL,SIDEWALK CAFE,-0.017046721250529823
RETAIL STORE (FOOD),SIDEWALK CAFE,-0.006634703798891593
SECOND HAND SALVAGE SHOP,SIDEWALK CAFE,-0.01387951902930329
SECOND HAND SALVAGE YARD,SIDEWALK CAFE,-0.014411638735874234
SECOND HAND SHOP,SIDEWALK CAFE,0.03765955033545985
SHORT TERM RENTAL COMPANY,SIDEWALK CAFE,-0.004882422424908993
SIDEWALK CAFE,SIDEWALK CAFE,1
SIDEWALK VENDING,SIDEWALK CAFE,-0.017832939410605746
SMOKE SHOP,SIDEWALK CAFE,0.027698877282919573
TAXICAB BROKER,SIDEWALK CAFE,-0.012694223905544604
TAXICAB OPERATOR,SIDEWALK CAFE,-0.011967082051019514
TAXICAB OWNER,SIDEWALK CAFE,-0.017880637133676047
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),SIDEWALK CAFE,-0.019780047065166784
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),SIDEWALK CAFE,-0.012360180962093336
TEMPORARY LEASE FIREWORKS VENDOR,SIDEWALK CAFE,-0.006905669341581571
TEMPORARY MOBILE FIREWORKS VENDOR,SIDEWALK CAFE,-0.02124408665328301
TEMPORARY SIGN - A-FRAME,SIDEWALK CAFE,0.11935754894720653
TEMPORARY SIGN - MOBILE,SIDEWALK CAFE,-0.03558212155991796
TEMPORARY SIGN - PORTABLE,SIDEWALK CAFE,0.023284815150780937
TEMPORARY SIGN PROVIDER,SIDEWALK CAFE,-0.004882422424908993
THEATRE,SIDEWALK CAFE,-0.007894329837211583
TORONTO TAXICAB OWNER,SIDEWALK CAFE,-0.0071621189445663985
TOW TRUCK OWNER,SIDEWALK CAFE,-0.019856290320318618
VAPOUR PRODUCT RETAILER,SIDEWALK CAFE,0.04807211295920837
ADULT ENTERTAINMENT CLUB,SIDEWALK VENDING,-0.00353625995377293
BILLIARD HALL,SIDEWALK VENDING,-0.0065305428616669456
BODY RUB PARLOUR,SIDEWALK VENDING,-0.005370344309785793
BOWLING HOUSE,SIDEWALK VENDING,-0.004122345788405871
BUILDING CLEANER,SIDEWALK VENDING,-0.0018416854859492737
BUILDING RENOVATOR,SIDEWALK VENDING,-0.023351305917292866
CARNIVAL,SIDEWALK VENDING,-0.0018416854859492737
CIRCUS,SIDEWALK VENDING,-0.0018416854859492737
CLOTHING DROP BOX LOCATION PERMIT,SIDEWALK VENDING,-0.013664926456101427
CLOTHING DROP BOX OPERATOR,SIDEWALK VENDING,-0.002255882832549115
COMMERCIAL PARKING LOT,SIDEWALK VENDING,0.028620074171018223
CURB LANE CAFE,SIDEWALK VENDING,-0.017020653518068904
CURBLANE VENDING,SIDEWALK VENDING,0.21925342435622738
DRAIN CONTRACTOR,SIDEWALK VENDING,-0.008276512195186186
DRIVE-SELF RENTAL OWNER,SIDEWALK VENDING,0.00789753204509366
DRIVEWAY PAVING CONTRACTOR,SIDEWALK VENDING,-0.0069355343791199465
DRIVING SCHOOL OPERATOR (B),SIDEWALK VENDING,-0.013564564559494584
DRIVING SCHOOL OPERATOR (V),SIDEWALK VENDING,-0.002836452808598326
EATING ESTABLISHMENT,SIDEWALK VENDING,-0.023265398926317158
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,SIDEWALK VENDING,0.03364235933671638
HAWKER/PEDLAR WITH MOTOR VEHICLE,SIDEWALK VENDING,-0.0013021020948808975
HEATING CONTRACTOR,SIDEWALK VENDING,-0.009133084221875155
HOLISTIC CENTRE,SIDEWALK VENDING,-0.008023929027221878
INSULATION INSTALLER,SIDEWALK VENDING,-0.0018416854859492737
LAUNDRY,SIDEWALK VENDING,-0.016316993849833816
LIMOUSINE OWNER,SIDEWALK VENDING,-0.0017601906057542213
LIMOUSINE SERVICE COMPANY,SIDEWALK VENDING,-0.003686195282323922
MARKETING DISPLAY,SIDEWALK VENDING,-0.013182250796102468
MOBILE VENDING (FOOD TRUCK),SIDEWALK VENDING,-0.006968995286100449
MOBILE VENDING (ICE CREAM TRUCK),SIDEWALK VENDING,-0.0027926522709972586
MOTORIZED REFRESHMENT VEHICLE OWNER,SIDEWALK VENDING,-0.0051597536352527415
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,SIDEWALK VENDING,0.07070590867760423
PAWN SHOP,SIDEWALK VENDING,-0.008371016057784411
PAYDAY LOAN,SIDEWALK VENDING,-0.0152141030675179
PERMANENT FIREWORKS VENDOR,SIDEWALK VENDING,-0.003686195282323922
PERSONAL SERVICES SETTINGS,SIDEWALK VENDING,-0.028118366201123637
PET SHOP,SIDEWALK VENDING,-0.006721142422008703
PLACE OF AMUSEMENT,SIDEWALK VENDING,-0.009356229963263444
PLUMBING & HEATING CONTRACTOR,SIDEWALK VENDING,-0.008595025557830368
PLUMBING CONTRACTOR,SIDEWALK VENDING,-0.014890504514344417
PRECIOUS METAL SHOP,SIDEWALK VENDING,-0.008784230073417566
PRIVATE PARKING ENFORCEMENT AGENCY,SIDEWALK VENDING,0.009801498178203288
PRIVATE TRANSPORTATION COMPANY,SIDEWALK VENDING,-0.002913076199580285
PUBLIC GARAGE,SIDEWALK VENDING,-0.02418651121075129
PUBLIC HALL,SIDEWALK VENDING,-0.010121637050480269
RETAIL STORE (FOOD),SIDEWALK VENDING,0.004581816297085184
SECOND HAND SALVAGE SHOP,SIDEWALK VENDING,-0.0037015541121130997
SECOND HAND SALVAGE YARD,SIDEWALK VENDING,-0.003843466082105403
SECOND HAND SHOP,SIDEWALK VENDING,0.007832921609186742
SHORT TERM RENTAL COMPANY,SIDEWALK VENDING,-0.0013021020948808975
SIDEWALK CAFE,SIDEWALK VENDING,-0.017832939410605746
SIDEWALK VENDING,SIDEWALK VENDING,1
SMOKE SHOP,SIDEWALK VENDING,0.011501323959042267
TAXICAB BROKER,SIDEWALK VENDING,-0.0033854456050276915
TAXICAB OPERATOR,SIDEWALK VENDING,-0.003191522824560709
TAXICAB OWNER,SIDEWALK VENDING,-0.0048442466885870675
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),SIDEWALK VENDING,-0.00644866913264439
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),SIDEWALK VENDING,-0.0032963590863706775
TEMPORARY LEASE FIREWORKS VENDOR,SIDEWALK VENDING,-0.0018416854859492737
TEMPORARY MOBILE FIREWORKS VENDOR,SIDEWALK VENDING,-0.005665624013593361
TEMPORARY SIGN - A-FRAME,SIDEWALK VENDING,0.0018502885694303712
TEMPORARY SIGN - MOBILE,SIDEWALK VENDING,0.032455212695717106
TEMPORARY SIGN - PORTABLE,SIDEWALK VENDING,-0.003910300463891289
TEMPORARY SIGN PROVIDER,SIDEWALK VENDING,-0.0013021020948808975
THEATRE,SIDEWALK VENDING,0.017173957592910072
TORONTO TAXICAB OWNER,SIDEWALK VENDING,-0.0019100784958564702
TOW TRUCK OWNER,SIDEWALK VENDING,-0.0053405155653068435
VAPOUR PRODUCT RETAILER,SIDEWALK VENDING,0.011247426505426827
ADULT ENTERTAINMENT CLUB,SMOKE SHOP,-0.004405924343017232
BILLIARD HALL,SMOKE SHOP,-0.008136584454612012
BODY RUB PARLOUR,SMOKE SHOP,-0.006691060904508561
BOWLING HOUSE,SMOKE SHOP,-0.0051361449375614135
BUILDING CLEANER,SMOKE SHOP,-0.002294607020071597
BUILDING RENOVATOR,SMOKE SHOP,-0.02909403961450097
CARNIVAL,SMOKE SHOP,-0.002294607020071597
CIRCUS,SMOKE SHOP,0.11011245437568574
CLOTHING DROP BOX LOCATION PERMIT,SMOKE SHOP,0.00946881842520114
CLOTHING DROP BOX OPERATOR,SMOKE SHOP,-0.002810666980609941
COMMERCIAL PARKING LOT,SMOKE SHOP,0.011624019983608002
CURB LANE CAFE,SMOKE SHOP,0.008475027940631279
CURBLANE VENDING,SMOKE SHOP,-0.0036864189736867305
DRAIN CONTRACTOR,SMOKE SHOP,-0.010311936065996391
DRIVE-SELF RENTAL OWNER,SMOKE SHOP,-0.015521637894145351
DRIVEWAY PAVING CONTRACTOR,SMOKE SHOP,-0.008641174617322726
DRIVING SCHOOL OPERATOR (B),SMOKE SHOP,0.034047941134701665
DRIVING SCHOOL OPERATOR (V),SMOKE SHOP,-0.003534015213980344
EATING ESTABLISHMENT,SMOKE SHOP,0.06587867945508022
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,SMOKE SHOP,-0.00601769671478773
HAWKER/PEDLAR WITH MOTOR VEHICLE,SMOKE SHOP,-0.001622325109557786
HEATING CONTRACTOR,SMOKE SHOP,-0.011379162908273628
HOLISTIC CENTRE,SMOKE SHOP,0.03841920006244128
INSULATION INSTALLER,SMOKE SHOP,-0.002294607020071597
LAUNDRY,SMOKE SHOP,0.01017582515098316
LIMOUSINE OWNER,SMOKE SHOP,-0.0021930702888424453
LIMOUSINE SERVICE COMPANY,SMOKE SHOP,-0.0045927329268251865
MARKETING DISPLAY,SMOKE SHOP,0.01781319404708189
MOBILE VENDING (FOOD TRUCK),SMOKE SHOP,-0.008682864489258622
MOBILE VENDING (ICE CREAM TRUCK),SMOKE SHOP,-0.003479442909518426
MOTORIZED REFRESHMENT VEHICLE OWNER,SMOKE SHOP,-0.00642868014306379
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,SMOKE SHOP,-0.005452621716246191
PAWN SHOP,SMOKE SHOP,-0.010429681049163262
PAYDAY LOAN,SMOKE SHOP,-0.007348285082425757
PERMANENT FIREWORKS VENDOR,SMOKE SHOP,-0.0045927329268251865
PERSONAL SERVICES SETTINGS,SMOKE SHOP,0.09279254003900675
PET SHOP,SMOKE SHOP,-0.008374057732497638
PLACE OF AMUSEMENT,SMOKE SHOP,-0.011657186375687082
PLUMBING & HEATING CONTRACTOR,SMOKE SHOP,-0.010708780697441828
PLUMBING CONTRACTOR,SMOKE SHOP,-0.018552492513894743
PRECIOUS METAL SHOP,SMOKE SHOP,0.03194704176726139
PRIVATE PARKING ENFORCEMENT AGENCY,SMOKE SHOP,0.05658493862190625
PRIVATE TRANSPORTATION COMPANY,SMOKE SHOP,-0.0036294824217040717
PUBLIC GARAGE,SMOKE SHOP,-0.030134645051309757
PUBLIC HALL,SMOKE SHOP,0.004085737949916914
RETAIL STORE (FOOD),SMOKE SHOP,0.06513061023467438
SECOND HAND SALVAGE SHOP,SMOKE SHOP,-0.004611868918786466
SECOND HAND SALVAGE YARD,SMOKE SHOP,-0.004788680977664525
SECOND HAND SHOP,SMOKE SHOP,0.01726497012909444
SHORT TERM RENTAL COMPANY,SMOKE SHOP,-0.001622325109557786
SIDEWALK CAFE,SMOKE SHOP,0.027698877282919573
SIDEWALK VENDING,SMOKE SHOP,0.011501323959042267
SMOKE SHOP,SMOKE SHOP,1
TAXICAB BROKER,SMOKE SHOP,-0.0042180205635725145
TAXICAB OPERATOR,SMOKE SHOP,-0.003976406793574221
TAXICAB OWNER,SMOKE SHOP,0.008232581421280246
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),SMOKE SHOP,0.041164646464213764
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),SMOKE SHOP,-0.004107025199454326
TEMPORARY LEASE FIREWORKS VENDOR,SMOKE SHOP,-0.002294607020071597
TEMPORARY MOBILE FIREWORKS VENDOR,SMOKE SHOP,-0.007058958076099873
TEMPORARY SIGN - A-FRAME,SMOKE SHOP,-0.012802654039853784
TEMPORARY SIGN - MOBILE,SMOKE SHOP,0.055134983425434214
TEMPORARY SIGN - PORTABLE,SMOKE SHOP,-0.004871951787364692
TEMPORARY SIGN PROVIDER,SMOKE SHOP,-0.001622325109557786
THEATRE,SMOKE SHOP,-0.007995003747099235
TORONTO TAXICAB OWNER,SMOKE SHOP,-0.00237981976777156
TOW TRUCK OWNER,SMOKE SHOP,-0.006653896444559505
VAPOUR PRODUCT RETAILER,SMOKE SHOP,0.014888913597657283
ADULT ENTERTAINMENT CLUB,TAXICAB BROKER,-0.0018022105026109566
BILLIARD HALL,TAXICAB BROKER,-0.0033282092060257277
BODY RUB PARLOUR,TAXICAB BROKER,-0.002736928575459139
BOWLING HOUSE,TAXICAB BROKER,-0.002100901792395819
BUILDING CLEANER,TAXICAB BROKER,-9.385918933201454e-4
BUILDING RENOVATOR,TAXICAB BROKER,-0.011900699983587483
CARNIVAL,TAXICAB BROKER,-9.385918933201454e-4
CIRCUS,TAXICAB BROKER,-9.385918933201454e-4
CLOTHING DROP BOX LOCATION PERMIT,TAXICAB BROKER,-0.010460064018185836
CLOTHING DROP BOX OPERATOR,TAXICAB BROKER,-0.0011496823725139602
COMMERCIAL PARKING LOT,TAXICAB BROKER,-0.007832285587684378
CURB LANE CAFE,TAXICAB BROKER,-0.008674362442964111
CURBLANE VENDING,TAXICAB BROKER,-0.0015079021958086638
DRAIN CONTRACTOR,TAXICAB BROKER,-0.0042180205635725145
DRIVE-SELF RENTAL OWNER,TAXICAB BROKER,-0.006349010253634206
DRIVEWAY PAVING CONTRACTOR,TAXICAB BROKER,-0.0035346080499352142
DRIVING SCHOOL OPERATOR (B),TAXICAB BROKER,0.0046648046663406205
DRIVING SCHOOL OPERATOR (V),TAXICAB BROKER,-0.0014455625741999658
EATING ESTABLISHMENT,TAXICAB BROKER,-0.017878315479189385
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,TAXICAB BROKER,-0.002461493974154581
HAWKER/PEDLAR WITH MOTOR VEHICLE,TAXICAB BROKER,-6.635999902559102e-4
HEATING CONTRACTOR,TAXICAB BROKER,-0.004654561746325375
HOLISTIC CENTRE,TAXICAB BROKER,-0.008890357039706481
INSULATION INSTALLER,TAXICAB BROKER,-9.385918933201454e-4
LAUNDRY,TAXICAB BROKER,-0.010048820087463092
LIMOUSINE OWNER,TAXICAB BROKER,-8.970590504532503e-4
LIMOUSINE SERVICE COMPANY,TAXICAB BROKER,-0.0018786231610012773
MARKETING DISPLAY,TAXICAB BROKER,-0.006718168670671491
MOBILE VENDING (FOOD TRUCK),TAXICAB BROKER,-0.003551660981217263
MOBILE VENDING (ICE CREAM TRUCK),TAXICAB BROKER,-0.001423240179942601
MOTORIZED REFRESHMENT VEHICLE OWNER,TAXICAB BROKER,0.014334045416454616
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,TAXICAB BROKER,-0.002230354259114211
PAWN SHOP,TAXICAB BROKER,-0.004266183271048278
PAYDAY LOAN,TAXICAB BROKER,-0.007753676679462507
PERMANENT FIREWORKS VENDOR,TAXICAB BROKER,-0.0018786231610012773
PERSONAL SERVICES SETTINGS,TAXICAB BROKER,-0.015328560445606133
PET SHOP,TAXICAB BROKER,-0.0034253458797802853
PLACE OF AMUSEMENT,TAXICAB BROKER,-0.004768285172770259
PLUMBING & HEATING CONTRACTOR,TAXICAB BROKER,0.014693630327644864
PLUMBING CONTRACTOR,TAXICAB BROKER,0.0697090853038845
PRECIOUS METAL SHOP,TAXICAB BROKER,-0.0044767726079564946
PRIVATE PARKING ENFORCEMENT AGENCY,TAXICAB BROKER,0.07594470883758485
PRIVATE TRANSPORTATION COMPANY,TAXICAB BROKER,0.06316202354626374
PUBLIC GARAGE,TAXICAB BROKER,0.024453740258649572
PUBLIC HALL,TAXICAB BROKER,0.010018536787435696
RETAIL STORE (FOOD),TAXICAB BROKER,-0.01805205579083476
SECOND HAND SALVAGE SHOP,TAXICAB BROKER,-0.001886450595838
SECOND HAND SALVAGE YARD,TAXICAB BROKER,-0.001958774250238313
SECOND HAND SHOP,TAXICAB BROKER,0.02712936614675191
SHORT TERM RENTAL COMPANY,TAXICAB BROKER,-6.635999902559102e-4
SIDEWALK CAFE,TAXICAB BROKER,-0.012694223905544604
SIDEWALK VENDING,TAXICAB BROKER,-0.0033854456050276915
SMOKE SHOP,TAXICAB BROKER,-0.0042180205635725145
TAXICAB BROKER,TAXICAB BROKER,1
TAXICAB OPERATOR,TAXICAB BROKER,-0.0016265195514286641
TAXICAB OWNER,TAXICAB BROKER,0.08543573864474978
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),TAXICAB BROKER,-0.0032864832876087447
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),TAXICAB BROKER,-0.0016799480364829986
TEMPORARY LEASE FIREWORKS VENDOR,TAXICAB BROKER,-9.385918933201455e-4
TEMPORARY MOBILE FIREWORKS VENDOR,TAXICAB BROKER,-0.0028874141705133374
TEMPORARY SIGN - A-FRAME,TAXICAB BROKER,-0.005236830180365365
TEMPORARY SIGN - MOBILE,TAXICAB BROKER,-0.004836184472687509
TEMPORARY SIGN - PORTABLE,TAXICAB BROKER,-0.001992835554091703
TEMPORARY SIGN PROVIDER,TAXICAB BROKER,-6.635999902559101e-4
THEATRE,TAXICAB BROKER,-0.0032702966732217984
TORONTO TAXICAB OWNER,TAXICAB BROKER,0.03939629722531371
TOW TRUCK OWNER,TAXICAB BROKER,7.08550502686802e-4
VAPOUR PRODUCT RETAILER,TAXICAB BROKER,-0.008591463972081902
ADULT ENTERTAINMENT CLUB,TAXICAB OPERATOR,-0.0016989775127988942
BILLIARD HALL,TAXICAB OPERATOR,-0.003137565001832986
BODY RUB PARLOUR,TAXICAB OPERATOR,-0.002580153704079029
BOWLING HOUSE,TAXICAB OPERATOR,-0.0019805593723420394
BUILDING CLEANER,TAXICAB OPERATOR,-8.848281142164125e-4
BUILDING RENOVATOR,TAXICAB OPERATOR,0.007618737949763425
CARNIVAL,TAXICAB OPERATOR,-8.848281142164125e-4
CIRCUS,TAXICAB OPERATOR,-8.848281142164125e-4
CLOTHING DROP BOX LOCATION PERMIT,TAXICAB OPERATOR,0.012659415976403016
CLOTHING DROP BOX OPERATOR,TAXICAB OPERATOR,-0.001083827052906791
COMMERCIAL PARKING LOT,TAXICAB OPERATOR,-0.01290271364386677
CURB LANE CAFE,TAXICAB OPERATOR,-0.008177483544298654
CURBLANE VENDING,TAXICAB OPERATOR,-0.0014215275732038226
DRAIN CONTRACTOR,TAXICAB OPERATOR,-0.003976406793574221
DRIVE-SELF RENTAL OWNER,TAXICAB OPERATOR,-0.005985330589199586
DRIVEWAY PAVING CONTRACTOR,TAXICAB OPERATOR,-0.003332141048283652
DRIVING SCHOOL OPERATOR (B),TAXICAB OPERATOR,-0.006517023764868264
DRIVING SCHOOL OPERATOR (V),TAXICAB OPERATOR,-0.0013627588471775748
EATING ESTABLISHMENT,TAXICAB OPERATOR,-0.01605990183646879
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,TAXICAB OPERATOR,-0.0023204963592876084
HAWKER/PEDLAR WITH MOTOR VEHICLE,TAXICAB OPERATOR,-6.255881093273917e-4
HEATING CONTRACTOR,TAXICAB OPERATOR,-0.004387942322766423
HOLISTIC CENTRE,TAXICAB OPERATOR,-0.00838110568622919
INSULATION INSTALLER,TAXICAB OPERATOR,-8.848281142164125e-4
LAUNDRY,TAXICAB OPERATOR,-0.014625953226709733
LIMOUSINE OWNER,TAXICAB OPERATOR,-8.456743272579878e-4
LIMOUSINE SERVICE COMPANY,TAXICAB OPERATOR,-0.0017710131535357873
MARKETING DISPLAY,TAXICAB OPERATOR,-0.006333343126191318
MOBILE VENDING (FOOD TRUCK),TAXICAB OPERATOR,-0.0033482171652153485
MOBILE VENDING (ICE CREAM TRUCK),TAXICAB OPERATOR,-0.0013417151090459028
MOTORIZED REFRESHMENT VEHICLE OWNER,TAXICAB OPERATOR,-0.0024789765210908067
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,TAXICAB OPERATOR,-0.002102596631370472
PAWN SHOP,TAXICAB OPERATOR,-0.0040218106777699285
PAYDAY LOAN,TAXICAB OPERATOR,-0.007309535873215208
PERMANENT FIREWORKS VENDOR,TAXICAB OPERATOR,-0.0017710131535357873
PERSONAL SERVICES SETTINGS,TAXICAB OPERATOR,-0.013119859616463617
PET SHOP,TAXICAB OPERATOR,-0.0032291375590553437
PLACE OF AMUSEMENT,TAXICAB OPERATOR,-0.004495151521652112
PLUMBING & HEATING CONTRACTOR,TAXICAB OPERATOR,0.04981474925434785
PLUMBING CONTRACTOR,TAXICAB OPERATOR,-0.007154064648756887
PRECIOUS METAL SHOP,TAXICAB OPERATOR,-0.004220337180264473
PRIVATE PARKING ENFORCEMENT AGENCY,TAXICAB OPERATOR,0.052811604691289496
PRIVATE TRANSPORTATION COMPANY,TAXICAB OPERATOR,-0.0013995721527417914
PUBLIC GARAGE,TAXICAB OPERATOR,0.07853024590350083
PUBLIC HALL,TAXICAB OPERATOR,-0.004862887334719487
RETAIL STORE (FOOD),TAXICAB OPERATOR,-0.00681274701110474
SECOND HAND SALVAGE SHOP,TAXICAB OPERATOR,-0.0017783922226019282
SECOND HAND SALVAGE YARD,TAXICAB OPERATOR,-0.0018465730828796554
SECOND HAND SHOP,TAXICAB OPERATOR,-0.008820603001238802
SHORT TERM RENTAL COMPANY,TAXICAB OPERATOR,-6.255881093273917e-4
SIDEWALK CAFE,TAXICAB OPERATOR,-0.011967082051019514
SIDEWALK VENDING,TAXICAB OPERATOR,-0.003191522824560709
SMOKE SHOP,TAXICAB OPERATOR,-0.003976406793574221
TAXICAB BROKER,TAXICAB OPERATOR,-0.0016265195514286641
TAXICAB OPERATOR,TAXICAB OPERATOR,1
TAXICAB OWNER,TAXICAB OPERATOR,0.6497585870196851
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),TAXICAB OPERATOR,-0.0030982291989461253
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),TAXICAB OPERATOR,-0.0015837184016629859
TEMPORARY LEASE FIREWORKS VENDOR,TAXICAB OPERATOR,-8.848281142164125e-4
TEMPORARY MOBILE FIREWORKS VENDOR,TAXICAB OPERATOR,-0.002722019286166603
TEMPORARY SIGN - A-FRAME,TAXICAB OPERATOR,-0.004936857654473442
TEMPORARY SIGN - MOBILE,TAXICAB OPERATOR,0.012654088792977549
TEMPORARY SIGN - PORTABLE,TAXICAB OPERATOR,-0.001878683310413943
TEMPORARY SIGN PROVIDER,TAXICAB OPERATOR,-6.255881093273917e-4
THEATRE,TAXICAB OPERATOR,-0.0030829697751374595
TORONTO TAXICAB OWNER,TAXICAB OPERATOR,-9.176871764414572e-4
TOW TRUCK OWNER,TAXICAB OPERATOR,0.002284857016125477
VAPOUR PRODUCT RETAILER,TAXICAB OPERATOR,-0.008099333606946585
ADULT ENTERTAINMENT CLUB,TAXICAB OWNER,-0.0025787897009612567
BILLIARD HALL,TAXICAB OWNER,-0.004762346912699325
BODY RUB PARLOUR,TAXICAB OWNER,-0.0039162812626135244
BOWLING HOUSE,TAXICAB OWNER,-0.0030061881767486963
BUILDING CLEANER,TAXICAB OWNER,-0.0013430346257516047
BUILDING RENOVATOR,TAXICAB OWNER,0.014247061004197878
CARNIVAL,TAXICAB OWNER,-0.0013430346257516047
CIRCUS,TAXICAB OWNER,-0.0013430346257516047
CLOTHING DROP BOX LOCATION PERMIT,TAXICAB OWNER,0.024072088475539835
CLOTHING DROP BOX OPERATOR,TAXICAB OWNER,-0.0016450847763457479
COMMERCIAL PARKING LOT,TAXICAB OWNER,-0.011094952804798443
